id,name,national_dex_number,category,types,hp,attack,defense,sp_atk,sp_def,speed,evolution_prev,evolution_next,abilities,image_path,gender_ratio,created_at,form_image_paths
623,Golurk,623,Automaton Pokémon,"[""Ground"", ""Ghost""]",89,124,80,55,80,55,Golett,,"[{""name"": ""Iron Fist"", ""is_hidden"": false}, {""name"": ""Klutz"", ""is_hidden"": false}, {""name"": ""No Guard"", ""is_hidden"": true}]",images/Golurk_Golurk.png,,2026-02-28 03:16:50,"{""Golurk"": ""images/Golurk_Golurk.png"", ""Mega_Golurk"": ""images/Golurk_Mega_Golurk.png""}"
624,Pawniard,624,Sharp Blade Pokémon,"[""Dark"", ""Steel""]",45,85,70,40,40,60,,Bisharp,"[{""name"": ""Defiant"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": false}, {""name"": ""Pressure"", ""is_hidden"": true}]",images/Pawniard.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
625,Bisharp,625,Sword Blade Pokémon,"[""Dark"", ""Steel""]",65,125,100,60,70,70,Pawniard,Kingambit,"[{""name"": ""Defiant"", ""is_hidden"": false}, {""name"": ""Inner Focus"", ""is_hidden"": false}, {""name"": ""Pressure"", ""is_hidden"": true}]",images/Bisharp.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
626,Bouffalant,626,Bash Buffalo Pokémon,"[""Normal""]",95,110,95,40,95,55,,,"[{""name"": ""Reckless"", ""is_hidden"": false}, {""name"": ""Sap Sipper"", ""is_hidden"": false}, {""name"": ""Soundproof"", ""is_hidden"": true}]",images/Bouffalant.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
627,Rufflet,627,Eaglet Pokémon,"[""Normal"", ""Flying""]",70,83,50,37,50,60,,Braviary,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": false}, {""name"": ""Hustle"", ""is_hidden"": true}]",images/Rufflet.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
628,Braviary,628,Valiant PokémonBattle Cry Pokémon,"[""Normal"", ""Flying""]",100,123,75,57,75,80,Rufflet,Braviary (Hisuian),"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": false}, {""name"": ""Defiant"", ""is_hidden"": true}, {""name"": ""Tinted Lens"", ""is_hidden"": true}]",images/Braviary.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
629,Vullaby,629,Diapered Pokémon,"[""Dark"", ""Flying""]",70,55,75,45,65,60,,Mandibuzz,"[{""name"": ""Big Pecks"", ""is_hidden"": false}, {""name"": ""Overcoat"", ""is_hidden"": false}, {""name"": ""Weak Armor"", ""is_hidden"": true}]",images/Vullaby.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
630,Mandibuzz,630,Bone Vulture Pokémon,"[""Dark"", ""Flying""]",110,65,105,55,95,80,Vullaby,,"[{""name"": ""Big Pecks"", ""is_hidden"": false}, {""name"": ""Overcoat"", ""is_hidden"": false}, {""name"": ""Weak Armor"", ""is_hidden"": true}]",images/Mandibuzz.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
631,Heatmor,631,Anteater Pokémon,"[""Fire""]",85,97,66,105,66,65,,,"[{""name"": ""Gluttony"", ""is_hidden"": false}, {""name"": ""Flash Fire"", ""is_hidden"": false}, {""name"": ""White Smoke"", ""is_hidden"": true}]",images/Heatmor.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
632,Durant,632,Iron Ant Pokémon,"[""Bug"", ""Steel""]",58,109,112,48,48,109,,,"[{""name"": ""Swarm"", ""is_hidden"": false}, {""name"": ""Hustle"", ""is_hidden"": false}, {""name"": ""Truant"", ""is_hidden"": true}]",images/Durant.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
633,Deino,633,Irate Pokémon,"[""Dark"", ""Dragon""]",52,65,50,45,50,38,,Zweilous,[],images/Deino.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
634,Zweilous,634,Hostile Pokémon,"[""Dark"", ""Dragon""]",72,85,70,65,70,58,Deino,Hydreigon,[],images/Zweilous.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
635,Hydreigon,635,Brutal Pokémon,"[""Dark"", ""Dragon""]",92,105,90,125,90,98,Zweilous,,[],images/Hydreigon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
636,Larvesta,636,Torch Pokémon,"[""Bug"", ""Fire""]",55,85,55,50,55,60,,Volcarona,"[{""name"": ""Flame Body"", ""is_hidden"": false}, {""name"": ""Swarm"", ""is_hidden"": true}]",images/Larvesta.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
637,Volcarona,637,Sun Pokémon,"[""Bug"", ""Fire""]",85,60,65,135,105,100,Larvesta,,"[{""name"": ""Flame Body"", ""is_hidden"": false}, {""name"": ""Swarm"", ""is_hidden"": true}]",images/Volcarona.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
638,Cobalion,638,Iron Will Pokémon,"[""Steel"", ""Fighting""]",91,90,129,90,72,108,,,[],images/Cobalion.png,,2026-02-28 03:16:50,
639,Terrakion,639,Cavern Pokémon,"[""Rock"", ""Fighting""]",91,129,90,72,90,108,,,[],images/Terrakion.png,,2026-02-28 03:16:50,
640,Virizion,640,Grassland Pokémon,"[""Grass"", ""Fighting""]",91,90,72,90,129,108,,,[],images/Virizion.png,,2026-02-28 03:16:50,
641,Tornadus,641,Cyclone Pokémon,"[""Flying""]",79,115,70,125,80,111,,,"[{""name"": ""Prankster"", ""is_hidden"": false}, {""name"": ""Defiant"", ""is_hidden"": true}, {""name"": ""Regenerator"", ""is_hidden"": false}]",images/Tornadus_Incarnate_Forme.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,"{""Incarnate_Forme"": ""images/Tornadus_Incarnate_Forme.png"", ""Therian_Forme"": ""images/Tornadus_Therian_Forme.png"", ""Other_forms_may_have_other_shapes"": ""images/Tornadus_Other_forms_may_have_other_shapes.png""}"
642,Thundurus,642,Bolt Strike Pokémon,"[""Electric"", ""Flying""]",79,115,70,125,80,111,,,"[{""name"": ""Prankster"", ""is_hidden"": false}, {""name"": ""Defiant"", ""is_hidden"": true}, {""name"": ""Volt Absorb"", ""is_hidden"": false}]",images/Thundurus_Incarnate_Forme.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,"{""Incarnate_Forme"": ""images/Thundurus_Incarnate_Forme.png"", ""Therian_Forme"": ""images/Thundurus_Therian_Forme.png"", ""Other_forms_may_have_other_shapes"": ""images/Thundurus_Other_forms_may_have_other_shapes.png""}"
643,Reshiram,643,Vast White Pokémon,"[""Dragon"", ""Fire""]",100,120,100,150,120,90,,,[],images/Reshiram.png,,2026-02-28 03:16:50,
644,Zekrom,644,Deep Black Pokémon,"[""Dragon"", ""Electric""]",100,150,120,120,100,90,,,[],images/Zekrom.png,,2026-02-28 03:16:50,
645,Landorus,645,Abundance Pokémon,"[""Ground"", ""Flying""]",89,125,90,115,80,101,,,"[{""name"": ""Sand Force"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}, {""name"": ""Intimidate"", ""is_hidden"": false}]",images/Landorus_Incarnate_Forme.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,"{""Incarnate_Forme"": ""images/Landorus_Incarnate_Forme.png"", ""Therian_Forme"": ""images/Landorus_Therian_Forme.png"", ""Other_forms_may_have_other_shapes"": ""images/Landorus_Other_forms_may_have_other_shapes.png""}"
646,Kyurem,646,Boundary Pokémon,"[""Dragon"", ""Ice""]",125,130,90,130,90,95,,,"[{""name"": ""Pressure"", ""is_hidden"": false}, {""name"": ""Turboblaze"", ""is_hidden"": false}, {""name"": ""Teravolt"", ""is_hidden"": false}]",images/Kyurem.png,,2026-02-28 03:16:50,
647,Keldeo,647,Colt Pokémon,"[""Water"", ""Fighting""]",91,72,90,129,90,108,,,[],images/Keldeo_Ordinary.png,,2026-02-28 03:16:50,"{""Ordinary"": ""images/Keldeo_Ordinary.png"", ""Resolute"": ""images/Keldeo_Resolute.png""}"
648,Meloetta,648,Melody Pokémon,"[""Normal"", ""Psychic""]",100,77,77,128,128,90,,,[],images/Meloetta_Aria_Forme.png,,2026-02-28 03:16:50,"{""Aria_Forme"": ""images/Meloetta_Aria_Forme.png"", ""Pirouette_Forme"": ""images/Meloetta_Pirouette_Forme.png""}"
649,Genesect,649,Paleozoic Pokémon,"[""Bug"", ""Steel""]",71,120,95,120,95,99,,,[],images/Genesect.png,,2026-02-28 03:16:50,
650,Chespin,650,Spiny Nut Pokémon,"[""Grass""]",56,61,65,48,45,38,,Quilladin,"[{""name"": ""Overgrow"", ""is_hidden"": false}, {""name"": ""Bulletproof"", ""is_hidden"": true}]",images/Chespin.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
651,Quilladin,651,Spiny Armor Pokémon,"[""Grass""]",61,78,95,56,58,57,Chespin,Chesnaught,"[{""name"": ""Overgrow"", ""is_hidden"": false}, {""name"": ""Bulletproof"", ""is_hidden"": true}]",images/Quilladin.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
652,Chesnaught,652,Spiny Armor Pokémon,"[""Grass"", ""Fighting""]",88,107,122,74,75,64,Quilladin,,"[{""name"": ""Overgrow"", ""is_hidden"": false}, {""name"": ""Bulletproof"", ""is_hidden"": true}, {""name"": ""Bulletproof"", ""is_hidden"": false}]",images/Chesnaught_Chesnaught.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,"{""Chesnaught"": ""images/Chesnaught_Chesnaught.png"", ""Mega_Chesnaught"": ""images/Chesnaught_Mega_Chesnaught.png""}"
653,Fennekin,653,Fox Pokémon,"[""Fire""]",40,45,40,62,60,60,,Braixen,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Magician"", ""is_hidden"": true}]",images/Fennekin.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
654,Braixen,654,Fox Pokémon,"[""Fire""]",59,59,58,90,70,73,Fennekin,Delphox,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Magician"", ""is_hidden"": true}]",images/Braixen.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
655,Delphox,655,Fox Pokémon,"[""Fire"", ""Psychic""]",75,69,72,114,100,104,Braixen,,"[{""name"": ""Blaze"", ""is_hidden"": false}, {""name"": ""Magician"", ""is_hidden"": true}, {""name"": ""Levitate"", ""is_hidden"": false}]",images/Delphox_Delphox.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,"{""Delphox"": ""images/Delphox_Delphox.png"", ""Mega_Delphox"": ""images/Delphox_Mega_Delphox.png""}"
656,Froakie,656,Bubble Frog Pokémon,"[""Water""]",41,56,40,62,44,71,,Frogadier,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Protean"", ""is_hidden"": true}]",images/Froakie.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
657,Frogadier,657,Bubble Frog Pokémon,"[""Water""]",54,63,52,83,56,97,Froakie,Greninja,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Protean"", ""is_hidden"": true}]",images/Frogadier.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
658,Greninja,658,Ninja Pokémon,"[""Water"", ""Dark""]",72,95,67,103,71,122,Frogadier,,"[{""name"": ""Torrent"", ""is_hidden"": false}, {""name"": ""Protean"", ""is_hidden"": true}, {""name"": ""Protean"", ""is_hidden"": false}, {""name"": ""Battle Bond"", ""is_hidden"": false}, {""name"": ""Battle Bond Greninja"", ""is_hidden"": false}]",images/Greninja_Greninja.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,"{""Greninja"": ""images/Greninja_Greninja.png"", ""Mega_Greninja"": ""images/Greninja_Mega_Greninja.png""}"
659,Bunnelby,659,Digging Pokémon,"[""Normal""]",38,36,38,32,36,57,,Diggersby,"[{""name"": ""Pickup"", ""is_hidden"": false}, {""name"": ""Cheek Pouch"", ""is_hidden"": false}, {""name"": ""Huge Power"", ""is_hidden"": true}]",images/Bunnelby.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
660,Diggersby,660,Digging Pokémon,"[""Normal"", ""Ground""]",85,56,77,50,77,78,Bunnelby,,"[{""name"": ""Pickup"", ""is_hidden"": false}, {""name"": ""Cheek Pouch"", ""is_hidden"": false}, {""name"": ""Huge Power"", ""is_hidden"": true}]",images/Diggersby.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
661,Fletchling,661,Tiny Robin Pokémon,"[""Normal"", ""Flying""]",45,50,43,40,38,62,,Fletchinder,"[{""name"": ""Big Pecks"", ""is_hidden"": false}, {""name"": ""Gale Wings"", ""is_hidden"": true}]",images/Fletchling.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
662,Fletchinder,662,Ember Pokémon,"[""Fire"", ""Flying""]",62,73,55,56,52,84,Fletchling,Talonflame,"[{""name"": ""Flame Body"", ""is_hidden"": false}, {""name"": ""Gale Wings"", ""is_hidden"": true}]",images/Fletchinder.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
663,Talonflame,663,Scorching Pokémon,"[""Fire"", ""Flying""]",78,81,71,74,69,126,Fletchinder,,"[{""name"": ""Flame Body"", ""is_hidden"": false}, {""name"": ""Gale Wings"", ""is_hidden"": true}]",images/Talonflame.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
664,Scatterbug,664,Scatterdust Pokémon,"[""Bug""]",38,35,40,27,25,35,,Spewpa,"[{""name"": ""Shield Dust"", ""is_hidden"": false}, {""name"": ""Compound Eyes"", ""is_hidden"": false}, {""name"": ""Friend Guard"", ""is_hidden"": true}]",images/Scatterbug.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
665,Spewpa,665,Scatterdust Pokémon,"[""Bug""]",45,22,60,27,30,29,Scatterbug,Vivillon,"[{""name"": ""Shed Skin"", ""is_hidden"": false}, {""name"": ""Friend Guard"", ""is_hidden"": true}]",images/Spewpa.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
666,Vivillon,666,Scale Pokémon,"[""Bug"", ""Flying""]",80,52,50,90,50,89,Spewpa,,"[{""name"": ""Shield Dust"", ""is_hidden"": false}, {""name"": ""Compound Eyes"", ""is_hidden"": false}, {""name"": ""Friend Guard"", ""is_hidden"": true}]",images/Vivillon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
667,Litleo,667,Lion Cub Pokémon,"[""Fire"", ""Normal""]",62,50,58,73,54,72,,Pyroar,"[{""name"": ""Rivalry"", ""is_hidden"": false}, {""name"": ""Unnerve"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}]",images/Litleo.png,"{""male"": 12.5, ""female"": 87.5}",2026-02-28 03:16:50,
668,Pyroar,668,Royal Pokémon,"[""Fire"", ""Normal""]",86,68,72,109,66,106,Litleo,Pyroar,"[{""name"": ""Rivalry"", ""is_hidden"": false}, {""name"": ""Unnerve"", ""is_hidden"": false}, {""name"": ""Moxie"", ""is_hidden"": true}]",images/Pyroar_Pyroar.png,"{""male"": 12.5, ""female"": 87.5}",2026-02-28 03:16:50,"{""Pyroar"": ""images/Pyroar_Pyroar.png"", ""Mega_Pyroar"": ""images/Pyroar_Mega_Pyroar.png""}"
669,Flabébé,669,Single Bloom Pokémon,"[""Fairy""]",44,38,39,61,79,42,,Floette,"[{""name"": ""Flower Veil"", ""is_hidden"": false}, {""name"": ""Symbiosis"", ""is_hidden"": true}]",images/Flabébé.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
670,Floette,670,Single Bloom Pokémon,"[""Fairy""]",54,45,47,75,98,52,Flabébé,Florges,"[{""name"": ""Flower Veil"", ""is_hidden"": false}, {""name"": ""Symbiosis"", ""is_hidden"": true}]",images/Floette.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
671,Florges,671,Garden Pokémon,"[""Fairy""]",78,65,68,112,154,75,Floette,,"[{""name"": ""Flower Veil"", ""is_hidden"": false}, {""name"": ""Symbiosis"", ""is_hidden"": true}]",images/Florges.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
672,Skiddo,672,Mount Pokémon,"[""Grass""]",66,65,48,62,57,52,,Gogoat,"[{""name"": ""Sap Sipper"", ""is_hidden"": false}, {""name"": ""Grass Pelt"", ""is_hidden"": true}]",images/Skiddo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
673,Gogoat,673,Mount Pokémon,"[""Grass""]",123,100,62,97,81,68,Skiddo,,"[{""name"": ""Sap Sipper"", ""is_hidden"": false}, {""name"": ""Grass Pelt"", ""is_hidden"": true}]",images/Gogoat.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
674,Pancham,674,Playful Pokémon,"[""Fighting""]",67,82,62,46,48,43,,Pangoro,"[{""name"": ""Iron Fist"", ""is_hidden"": false}, {""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Scrappy"", ""is_hidden"": true}]",images/Pancham.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
675,Pangoro,675,Daunting Pokémon,"[""Fighting"", ""Dark""]",95,124,78,69,71,58,Pancham,,"[{""name"": ""Iron Fist"", ""is_hidden"": false}, {""name"": ""Mold Breaker"", ""is_hidden"": false}, {""name"": ""Scrappy"", ""is_hidden"": true}]",images/Pangoro.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
676,Furfrou,676,Poodle Pokémon,"[""Normal""]",75,80,60,65,90,102,,,[],images/Furfrou.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
677,Espurr,677,Restraint Pokémon,"[""Psychic""]",62,48,54,63,60,68,,Meowstic,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": true}]",images/Espurr.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
678,Meowstic,678,Constraint PokémonSecond Sight Pokémon,"[""Psychic""]",74,48,76,83,81,104,Espurr,Meowstic,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}, {""name"": ""Competitive"", ""is_hidden"": true}]",images/Meowstic_Meowstic.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Meowstic"": ""images/Meowstic_Meowstic.png"", ""Mega_Meowstic"": ""images/Meowstic_Mega_Meowstic.png""}"
679,Honedge,679,Sword Pokémon,"[""Steel"", ""Ghost""]",45,80,100,35,37,28,,Doublade,[],images/Honedge.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
680,Doublade,680,Sword Pokémon,"[""Steel"", ""Ghost""]",59,110,150,45,49,35,Honedge,Aegislash,[],images/Doublade.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
681,Aegislash,681,Royal Sword Pokémon,"[""Steel"", ""Ghost""]",60,50,150,50,150,60,Doublade,,[],images/Aegislash_Shield_Forme.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Shield_Forme"": ""images/Aegislash_Shield_Forme.png"", ""Blade_Forme"": ""images/Aegislash_Blade_Forme.png""}"
682,Spritzee,682,Perfume Pokémon,"[""Fairy""]",78,52,60,63,65,23,,Aromatisse,"[{""name"": ""Healer"", ""is_hidden"": false}, {""name"": ""Aroma Veil"", ""is_hidden"": true}]",images/Spritzee.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
683,Aromatisse,683,Fragrance Pokémon,"[""Fairy""]",101,72,72,99,89,29,Spritzee,,"[{""name"": ""Healer"", ""is_hidden"": false}, {""name"": ""Aroma Veil"", ""is_hidden"": true}]",images/Aromatisse.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
684,Swirlix,684,Cotton Candy Pokémon,"[""Fairy""]",62,48,66,59,57,49,,Slurpuff,"[{""name"": ""Sweet Veil"", ""is_hidden"": false}, {""name"": ""Unburden"", ""is_hidden"": true}]",images/Swirlix.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
685,Slurpuff,685,Meringue Pokémon,"[""Fairy""]",82,80,86,85,75,72,Swirlix,,"[{""name"": ""Sweet Veil"", ""is_hidden"": false}, {""name"": ""Unburden"", ""is_hidden"": true}]",images/Slurpuff.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
686,Inkay,686,Revolving Pokémon,"[""Dark"", ""Psychic""]",53,54,53,37,46,45,,Malamar,"[{""name"": ""Contrary"", ""is_hidden"": false}, {""name"": ""Suction Cups"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Inkay.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
687,Malamar,687,Overturning Pokémon,"[""Dark"", ""Psychic""]",86,92,88,68,75,73,Inkay,,"[{""name"": ""Contrary"", ""is_hidden"": false}, {""name"": ""Suction Cups"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Malamar_Malamar.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Malamar"": ""images/Malamar_Malamar.png"", ""Mega_Malamar"": ""images/Malamar_Mega_Malamar.png""}"
688,Binacle,688,Two-Handed Pokémon,"[""Rock"", ""Water""]",42,52,67,39,56,50,,Barbaracle,"[{""name"": ""Tough Claws"", ""is_hidden"": false}, {""name"": ""Sniper"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": true}]",images/Binacle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
689,Barbaracle,689,Collective Pokémon,"[""Rock"", ""Water""]",72,105,115,54,86,68,Binacle,,"[{""name"": ""Tough Claws"", ""is_hidden"": false}, {""name"": ""Sniper"", ""is_hidden"": false}, {""name"": ""Pickpocket"", ""is_hidden"": true}]",images/Barbaracle_Barbaracle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Barbaracle"": ""images/Barbaracle_Barbaracle.png"", ""Mega_Barbaracle"": ""images/Barbaracle_Mega_Barbaracle.png""}"
690,Skrelp,690,Mock Kelp Pokémon,"[""Poison"", ""Water""]",50,60,60,60,60,30,,Dragalge,"[{""name"": ""Poison Point"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": false}, {""name"": ""Adaptability"", ""is_hidden"": true}]",images/Skrelp.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
691,Dragalge,691,Mock Kelp Pokémon,"[""Poison"", ""Dragon""]",65,75,90,97,123,44,Skrelp,,"[{""name"": ""Poison Point"", ""is_hidden"": false}, {""name"": ""Poison Touch"", ""is_hidden"": false}, {""name"": ""Adaptability"", ""is_hidden"": true}]",images/Dragalge_Dragalge.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Dragalge"": ""images/Dragalge_Dragalge.png"", ""Mega_Dragalge"": ""images/Dragalge_Mega_Dragalge.png""}"
692,Clauncher,692,Water Gun Pokémon,"[""Water""]",50,53,62,58,63,44,,Clawitzer,[],images/Clauncher.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
693,Clawitzer,693,Howitzer Pokémon,"[""Water""]",71,73,88,120,89,59,Clauncher,,[],images/Clawitzer.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
694,Helioptile,694,Generator Pokémon,"[""Electric"", ""Normal""]",44,38,33,61,43,70,,Heliolisk,"[{""name"": ""Dry Skin"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": false}, {""name"": ""Solar Power"", ""is_hidden"": true}]",images/Helioptile.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
695,Heliolisk,695,Generator Pokémon,"[""Electric"", ""Normal""]",62,55,52,109,94,109,Helioptile,,"[{""name"": ""Dry Skin"", ""is_hidden"": false}, {""name"": ""Sand Veil"", ""is_hidden"": false}, {""name"": ""Solar Power"", ""is_hidden"": true}]",images/Heliolisk.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
